0.907861	1	+1
0.941817	1	+1
0.702394	1	+1
0.970494	1	+1
0.886693	1	+1
0.974825	1	+1
0.970534	1	+1
0.981113	1	+1
0.970562	1	+1
0.747659	1	+1
0.970485	1	+1
0.970511	1	+1
0.970518	1	+1
0.970509	1	+1
0.982464	1	+1
0.970487	1	+1
0.988184	1	+1
0.970512	1	+1
0.970541	1	+1
0.951081	1	+1
0.970573	1	+1
0.877552	1	+1
0.970475	1	+1
0.97056	1	+1
0.97052	1	+1
0.970522	1	+1
0.875119	1	+1
0.936443	1	+1
0.997534	1	+1
0.970556	1	+1
0.970537	1	+1
0.970484	1	+1
0.515573	1	+1
0.834403	1	+1
0.970542	1	+1
0.970543	1	+1
0.970508	1	+1
0.930307	1	+1
0.334041	-1	+1
0.967097	1	+1
0.946692	1	+1
0.919568	1	+1
0.970541	1	+1
0.814688	1	+1
0.555237	1	+1
0.970493	1	+1
0.995149	1	+1
0.970523	1	+1
0.972356	1	+1
0.970509	1	+1
0.969772	1	+1
0.893552	1	+1
0.849407	1	+1
0.970517	1	+1
0.59721	1	+1
0.97048	1	+1
0.684699	1	+1
0.970534	1	+1
0.517436	1	+1
0.712238	1	+1
0.929343	1	+1
0.887784	1	+1
0.959587	1	+1
0.407821	-1	+1
0.938584	1	+1
0.970552	1	+1
0.561394	1	+1
0.970512	1	+1
0.912309	1	+1
0.970534	1	+1
0.970526	1	+1
0.820058	1	+1
0.651584	1	+1
0.967897	1	+1
0.871948	1	+1
0.93923	1	+1
0.970487	1	+1
0.927153	1	+1
0.970543	1	+1
0.97055	1	+1
0.804562	1	+1
0.97052	1	+1
0.200787	-1	+1
0.970486	1	+1
0.970525	1	+1
0.996892	1	+1
0.970518	1	+1
0.970517	1	+1
0.894341	1	+1
0.970508	1	+1
0.93031	1	+1
0.970519	1	+1
0.988012	1	+1
0.450335	-1	+1
0.970493	1	+1
0.970524	1	+1
0.879788	1	+1
0.995972	1	+1
0.970558	1	+1
0.983659	1	+1
0.729468	1	+1
0.970561	1	+1
0.97052	1	+1
0.970492	1	+1
0.970553	1	+1
0.970487	1	+1
0.970505	1	+1
0.970491	1	+1
0.970494	1	+1
0.893087	1	+1
0.970512	1	+1
0.892772	1	+1
0.72197	1	+1
0.970557	1	+1
0.970497	1	+1
0.97057	1	+1
0.970523	1	+1
0.93967	1	+1
0.972085	1	+1
0.970544	1	+1
0.970498	1	+1
0.921183	1	+1
0.487042	-1	+1
0.72991	1	+1
0.927492	1	+1
0.924205	1	+1
0.970546	1	+1
0.961244	1	+1
0.970501	1	+1
0.992981	1	+1
0.970006	1	+1
0.986276	1	+1
0.97049	1	+1
0.970491	1	+1
0.865628	1	+1
0.929045	1	+1
0.973104	1	+1
0.819946	1	+1
0.788304	1	+1
0.970541	1	+1
0.676384	1	+1
0.919338	1	+1
0.885784	1	+1
0.938683	1	+1
0.970543	1	+1
0.970487	1	+1
0.906836	1	+1
0.151406	-1	+1
0.854615	1	+1
0.599639	1	+1
0.970527	1	+1
0.942954	1	+1
0.970537	1	+1
0.888652	1	+1
0.740933	1	+1
0.953943	1	+1
0.970502	1	+1
0.970518	1	+1
0.862386	1	+1
0.970528	1	+1
0.895453	1	+1
0.970506	1	+1
0.970568	1	+1
0.970498	1	+1
0.830745	1	+1
0.736662	1	+1
0.970474	1	+1
0.964654	1	+1
0.150518	-1	+1
0.88869	1	+1
0.996165	1	+1
0.748235	1	+1
0.724971	1	+1
0.986312	1	+1
0.633498	1	+1
0.970525	1	+1
0.837095	1	+1
0.970501	1	+1
0.944737	1	+1
0.413485	-1	+1
0.87968	1	+1
0.970536	1	+1
0.970567	1	+1
0.9302	1	+1
0.79985	1	+1
0.970513	1	+1
0.899876	1	+1
0.952422	1	+1
0.970487	1	+1
0.950692	1	+1
0.984052	1	+1
0.985584	1	+1
0.954997	1	+1
0.970535	1	+1
0.970493	1	+1
0.970479	1	+1
0.970547	1	+1
0.981359	1	+1
0.724503	1	+1
0.163249	-1	+1
0.970486	1	+1
0.970518	1	+1
0.970556	1	+1
0.946175	1	+1
0.10684	-1	+1
0.955543	1	+1
0.932872	1	+1
0.970491	1	+1
0.970484	1	+1
0.970521	1	+1
0.792646	1	+1
0.970509	1	+1
0.267599	-1	+1
0.75953	1	+1
0.970532	1	+1
0.858452	1	+1
0.970545	1	+1
0.970507	1	+1
0.97052	1	+1
0.648785	1	+1
0.894422	1	+1
0.754167	1	+1
0.749194	1	+1
0.950284	1	+1
0.58303	1	+1
0.970559	1	+1
0.784104	1	+1
0.826782	1	+1
0.528921	1	+1
0.893907	1	+1
0.921251	1	+1
0.954214	1	+1
0.970535	1	+1
0.984447	1	+1
0.950125	1	+1
0.950051	1	+1
0.97055	1	+1
0.970549	1	+1
0.998974	1	+1
0.970516	1	+1
0.935592	1	+1
0.970548	1	+1
0.929748	1	+1
0.970544	1	+1
0.712511	1	+1
0.964639	1	+1
0.526407	1	+1
0.970499	1	+1
0.929002	1	+1
0.942324	1	+1
0.763988	1	+1
0.970513	1	+1
0.207409	-1	+1
0.870679	1	+1
0.970517	1	+1
0.970503	1	+1
0.623602	1	+1
0.73564	1	+1
0.970553	1	+1
0.970515	1	+1
0.970504	1	+1
0.982309	1	+1
0.968535	1	+1
0.970525	1	+1
0.970563	1	+1
0.970494	1	+1
0.691997	1	+1
0.982349	1	+1
0.970534	1	+1
0.937448	1	+1
0.717724	1	+1
0.970512	1	+1
0.459276	-1	+1
0.970503	1	+1
0.970554	1	+1
0.706561	1	+1
0.947516	1	+1
0.970511	1	+1
0.970502	1	+1
0.970511	1	+1
0.938828	1	+1
0.916698	1	+1
0.958424	1	+1
0.970515	1	+1
0.970517	1	+1
0.970527	1	+1
0.970518	1	+1
0.970497	1	+1
0.970499	1	+1
0.879285	1	+1
0.525704	1	+1
0.931717	1	+1
0.970521	1	+1
0.956839	1	+1
0.970519	1	+1
0.987179	1	+1
0.908326	1	+1
0.45277	-1	+1
0.97054	1	+1
0.970556	1	+1
0.750969	1	+1
0.225502	-1	+1
0.970539	1	+1
0.827922	1	+1
0.970534	1	+1
0.976819	1	+1
0.970522	1	+1
0.599508	1	+1
0.770776	1	+1
0.855375	1	+1
0.970493	1	+1
0.970515	1	+1
0.753455	1	+1
0.968422	1	+1
0.970508	1	+1
0.886545	1	+1
0.819176	1	+1
0.980662	1	+1
0.970491	1	+1
0.677083	1	+1
0.959801	1	+1
0.910891	1	+1
0.970519	1	+1
0.970527	1	+1
0.970502	1	+1
0.970551	1	+1
0.104438	-1	+1
0.97647	1	+1
0.970507	1	+1
0.970481	1	+1
0.896818	1	+1
0.762084	1	+1
0.970489	1	+1
0.994475	1	+1
0.964196	1	+1
0.569533	1	+1
0.956498	1	+1
0.611382	1	+1
0.806574	1	+1
0.614835	1	+1
0.454718	-1	+1
0.970554	1	+1
0.970509	1	+1
0.991793	1	+1
0.559831	1	+1
0.857411	1	+1
0.921065	1	+1
0.970554	1	+1
0.960322	1	+1
0.970486	1	+1
0.942636	1	+1
0.970552	1	+1
0.970534	1	+1
0.970562	1	+1
0.925234	1	+1
0.970503	1	+1
0.951222	1	+1
0.374234	-1	+1
0.875058	1	+1
0.970497	1	+1
0.970485	1	+1
0.099404	-1	+1
0.851194	1	+1
0.9697	1	+1
0.98434	1	+1
0.98357	1	+1
0.970518	1	+1
0.613998	1	+1
0.970564	1	+1
0.89222	1	+1
0.807474	1	+1
0.418331	-1	+1
0.780899	1	+1
0.970552	1	+1
0.97056	1	+1
0.957236	1	+1
0.942929	1	+1
0.406529	-1	+1
0.940659	1	+1
0.969689	1	+1
0.970504	1	+1
0.970508	1	+1
0.906128	1	+1
0.979734	1	+1
0.815438	1	+1
0.860091	1	+1
0.803428	1	+1
0.252384	-1	+1
0.791896	1	+1
0.941163	1	+1
0.970492	1	+1
0.938194	1	+1
0.884896	1	+1
0.947946	1	+1
0.970539	1	+1
0.970521	1	+1
0.97056	1	+1
0.805133	1	+1
0.944058	1	+1
0.957164	1	+1
0.970515	1	+1
0.991524	1	+1
0.970554	1	+1
0.974472	1	+1
0.951504	1	+1
0.670375	1	+1
0.95119	1	+1
0.97225	1	+1
0.970558	1	+1
0.997103	1	+1
0.937969	1	+1
0.755742	1	+1
0.970495	1	+1
0.970493	1	+1
0.970523	1	+1
0.970554	1	+1
0.970528	1	+1
0.997744	1	+1
0.970487	1	+1
0.978071	1	+1
0.902182	1	+1
0.752581	1	+1
0.96294	1	+1
0.976217	1	+1
0.956413	1	+1
0.847425	1	+1
0.963465	1	+1
0.945965	1	+1
0.735205	1	+1
0.939807	1	+1
0.773166	1	+1
0.632251	1	+1
0.45207	-1	+1
0.970555	1	+1
0.0573961	-1	+1
0.970515	1	+1
0.970524	1	+1
0.97052	1	+1
0.970513	1	+1
0.952633	1	+1
0.933372	1	+1
0.119285	-1	+1
0.970559	1	+1
0.861122	1	+1
0.970558	1	+1
0.970508	1	+1
0.970531	1	+1
0.970571	1	+1
0.970547	1	+1
0.484702	-1	+1
0.96044	1	+1
0.970499	1	+1
0.97048	1	+1
0.97053	1	+1
0.364129	-1	+1
0.966452	1	+1
0.90643	1	+1
0.970537	1	+1
0.961355	1	+1
0.743681	1	+1
0.970554	1	+1
0.981745	1	+1
0.977848	1	+1
0.832975	1	+1
0.970553	1	+1
0.653995	1	+1
0.9705	1	+1
0.598531	1	+1
0.970559	1	+1
0.970487	1	+1
0.869833	1	+1
0.970573	1	+1
0.705954	1	+1
0.970477	1	+1
0.75719	1	+1
0.739578	1	+1
0.98294	1	+1
0.712456	1	+1
0.970519	1	+1
0.970562	1	+1
0.970488	1	+1
0.959686	1	+1
0.970496	1	+1
0.995991	1	+1
0.97057	1	+1
0.970497	1	+1
0.970529	1	+1
0.789781	1	+1
0.150176	-1	+1
0.970559	1	+1
0.962233	1	+1
0.970523	1	+1
0.970521	1	+1
0.851566	1	+1
0.970517	1	+1
0.970549	1	+1
0.970515	1	+1
0.970521	1	+1
0.970503	1	+1
0.970527	1	+1
0.964365	1	+1
0.970564	1	+1
0.856456	1	+1
0.97053	1	+1
0.85442	1	+1
0.970225	1	+1
0.129897	-1	+1
0.970514	1	+1
0.969304	1	+1
0.970572	1	+1
0.39083	-1	+1
0.946105	1	+1
0.970513	1	+1
0.9705	1	+1
0.379462	-1	+1
0.375128	-1	+1
0.868866	1	+1
0.919723	1	+1
0.97052	1	+1
0.944753	1	+1
0.970558	1	+1
0.970566	1	+1
0.970559	1	+1
0.964326	1	+1
0.970549	1	+1
0.963977	1	+1
0.970568	1	+1
0.970516	1	+1
0.951566	1	+1
0.970546	1	+1
0.262183	-1	+1
0.956481	1	+1
0.471391	-1	+1
0.90082	1	+1
0.970497	1	+1
0.970511	1	+1
0.91201	1	+1
0.970493	1	+1
0.947242	1	+1
0.958251	1	+1
0.928184	1	+1
0.945464	1	+1
0.970522	1	+1
0.885739	1	+1
0.970547	1	+1
0.988292	1	+1
0.607005	1	+1
0.695878	1	+1
0.925091	1	+1
0.611561	1	+1
0.950256	1	+1
0.756093	1	+1
0.970515	1	+1
0.970531	1	+1
0.96053	1	+1
0.969507	1	+1
0.744861	1	+1
0.970518	1	+1
0.879145	1	+1
0.970508	1	+1
0.970538	1	+1
0.986961	1	+1
0.970544	1	+1
0.975645	1	+1
0.970516	1	+1
0.970477	1	+1
0.870693	1	+1
0.953082	1	+1
0.711371	1	+1
0.974571	1	+1
0.934227	1	+1
0.970845	1	+1
0.975149	1	+1
0.970524	1	+1
0.970573	1	+1
0.891693	1	+1
0.657779	1	+1
0.975966	1	+1
0.965274	1	+1
0.955942	1	+1
0.97051	1	+1
0.774856	1	+1
0.438755	-1	+1
0.970567	1	+1
0.987881	1	+1
0.736274	1	+1
0.921301	1	+1
0.978956	1	+1
0.627332	1	+1
0.861917	1	+1
0.970499	1	+1
0.911031	1	+1
0.970495	1	+1
0.948403	1	+1
0.970506	1	+1
0.97051	1	+1
0.956919	1	+1
0.970497	1	+1
0.956175	1	+1
0.668097	1	+1
0.970545	1	+1
0.697536	1	+1
0.970484	1	+1
0.970547	1	+1
0.986856	1	+1
0.3807	-1	+1
0.989659	1	+1
0.942837	1	+1
0.970537	1	+1
0.978371	1	+1
0.937195	1	+1
0.835349	1	+1
0.881453	1	+1
0.981697	1	+1
0.970518	1	+1
0.889899	1	+1
0.959672	1	+1
0.928904	1	+1
0.219215	-1	+1
0.970532	1	+1
0.651204	1	+1
0.970505	1	+1
0.970502	1	+1
0.970525	1	+1
0.86652	1	+1
0.889257	1	+1
0.847669	1	+1
0.973602	1	+1
0.970491	1	+1
0.970554	1	+1
0.726246	1	+1
0.889887	1	+1
0.970511	1	+1
0.952657	1	+1
0.924549	1	+1
0.59258	1	+1
0.970518	1	+1
0.661902	1	+1
0.372158	-1	+1
0.95343	1	+1
0.970535	1	+1
0.734988	1	+1
0.452769	-1	+1
0.970492	1	+1
0.970499	1	+1
0.373908	-1	+1
0.930439	1	+1
0.970539	1	+1
0.975356	1	+1
0.997819	1	+1
0.970562	1	+1
0.970487	1	+1
0.970512	1	+1
0.970546	1	+1
0.970545	1	+1
0.970499	1	+1
0.857508	1	+1
0.970528	1	+1
0.652833	1	+1
0.981632	1	+1
0.773531	1	+1
0.958512	1	+1
0.837302	1	+1
0.960068	1	+1
0.920225	1	+1
0.970489	1	+1
0.970523	1	+1
0.936519	1	+1
0.970547	1	+1
0.970509	1	+1
0.97049	1	+1
0.796563	1	+1
0.970521	1	+1
0.966322	1	+1
0.940698	1	+1
0.483589	-1	+1
0.970542	1	+1
0.868438	1	+1
0.469228	-1	+1
0.758666	1	+1
0.970494	1	+1
0.589061	1	+1
0.970514	1	+1
0.970486	1	+1
0.885162	1	+1
0.970515	1	+1
0.954713	1	+1
0.970496	1	+1
0.880504	1	+1
0.970507	1	+1
0.957541	1	+1
0.595596	1	+1
0.970535	1	+1
0.97052	1	+1
0.970538	1	+1
0.89706	1	+1
0.87992	1	+1
0.960884	1	+1
0.807638	1	+1
0.525197	1	+1
0.960617	1	+1
0.970539	1	+1
0.970525	1	+1
0.970545	1	+1
0.970545	1	+1
0.970506	1	+1
0.970384	1	+1
0.970514	1	+1
0.970534	1	+1
0.970542	1	+1
0.992419	1	+1
0.970555	1	+1
0.97049	1	+1
0.303111	-1	+1
0.970541	1	+1
0.970538	1	+1
0.970516	1	+1
0.966146	1	+1
0.351515	-1	+1
0.97573	1	+1
0.970495	1	+1
0.983103	1	+1
0.95686	1	+1
0.970508	1	+1
0.970529	1	+1
0.606023	1	+1
0.811228	1	+1
0.401984	-1	+1
0.979232	1	+1
0.513138	1	+1
0.927419	1	+1
0.58749	1	+1
0.993652	1	+1
0.971522	1	+1
0.969119	1	+1
0.970529	1	+1
0.952124	1	+1
0.811609	1	+1
0.94317	1	+1
0.970543	1	+1
0.915441	1	+1
0.838689	1	+1
0.738253	1	+1
0.970544	1	+1
0.919795	1	+1
0.286581	-1	+1
0.970483	1	+1
0.970484	1	+1
0.970549	1	+1
0.929001	1	+1
0.984477	1	+1
0.970531	1	+1
0.994378	1	+1
0.97053	1	+1
0.97056	1	+1
0.987689	1	+1
0.175823	-1	+1
0.970521	1	+1
0.970569	1	+1
0.97054	1	+1
0.2219	-1	+1
0.991352	1	+1
0.992815	1	+1
0.734993	1	+1
0.970519	1	+1
0.970487	1	+1
0.996354	1	+1
0.885966	1	+1
0.912679	1	+1
0.689085	1	+1
0.965226	1	+1
0.939769	1	+1
0.970538	1	+1
0.947776	1	+1
0.988786	1	+1
0.329088	-1	+1
0.970548	1	+1
0.970551	1	+1
0.970513	1	+1
0.0218449	-1	-1
0.184168	-1	-1
0.0249562	-1	-1
0.0206705	-1	-1
0.038819	-1	-1
0.0206426	-1	-1
0.0956047	-1	-1
0.00302506	-1	-1
0.020671	-1	-1
0.100629	-1	-1
0.0856552	-1	-1
0.0206741	-1	-1
0.90015	1	-1
0.0206714	-1	-1
0.0206221	-1	-1
6.43861e-07	-1	-1
0.0758308	-1	-1
0.130254	-1	-1
0.12883	-1	-1
0.0206293	-1	-1
0.0206174	-1	-1
0.0897244	-1	-1
0.127855	-1	-1
0.203415	-1	-1
0.0214438	-1	-1
0.173833	-1	-1
0.387301	-1	-1
0.0252554	-1	-1
0.092634	-1	-1
0.0206425	-1	-1
0.0201346	-1	-1
0.0206372	-1	-1
0.0558233	-1	-1
0.0417174	-1	-1
0.0264581	-1	-1
0.0206797	-1	-1
0.338155	-1	-1
0.020643	-1	-1
0.166909	-1	-1
0.0870837	-1	-1
0.0206629	-1	-1
0.115591	-1	-1
0.183603	-1	-1
0.107936	-1	-1
0.0206369	-1	-1
0.0206657	-1	-1
0.0206595	-1	-1
0.568025	1	-1
0.0794204	-1	-1
0.186281	-1	-1
0.0206747	-1	-1
0.0206686	-1	-1
0.0115315	-1	-1
0.0225556	-1	-1
0.0211851	-1	-1
0.0206472	-1	-1
0.0968104	-1	-1
0.0206731	-1	-1
0.0615219	-1	-1
0.0206316	-1	-1
0.157694	-1	-1
0.370623	-1	-1
0.092695	-1	-1
0.0305175	-1	-1
0.0309407	-1	-1
0.0206621	-1	-1
0.00944853	-1	-1
0.0352125	-1	-1
0.32982	-1	-1
0.0426541	-1	-1
0.0206419	-1	-1
0.0187102	-1	-1
0.0206502	-1	-1
0.0206353	-1	-1
0.0999314	-1	-1
0.152342	-1	-1
0.467725	-1	-1
0.0206292	-1	-1
0.020663	-1	-1
0.130917	-1	-1
0.0206433	-1	-1
0.28852	-1	-1
5.49363e-06	-1	-1
0.0214709	-1	-1
0.0206679	-1	-1
0.0206221	-1	-1
0.136521	-1	-1
0.140479	-1	-1
0.0206709	-1	-1
0.0206542	-1	-1
9.1822e-07	-1	-1
0.0206231	-1	-1
0.020652	-1	-1
0.0206389	-1	-1
0.0206414	-1	-1
0.0186645	-1	-1
0.313327	-1	-1
0.0206644	-1	-1
0.0206662	-1	-1
0.155509	-1	-1
0.0206603	-1	-1
0.0111501	-1	-1
0.0497356	-1	-1
0.866809	1	-1
0.0206215	-1	-1
0.030768	-1	-1
0.0206589	-1	-1
0.0206486	-1	-1
0.0206172	-1	-1
0.0206478	-1	-1
0.0206674	-1	-1
0.0206836	-1	-1
0.463862	-1	-1
0.0206412	-1	-1
0.0153511	-1	-1
0.0487864	-1	-1
0.0551223	-1	-1
0.128441	-1	-1
0.0915656	-1	-1
0.0206337	-1	-1
0.449709	-1	-1
0.0206627	-1	-1
0.0206173	-1	-1
0.342949	-1	-1
0.151527	-1	-1
0.879155	1	-1
0.0231284	-1	-1
0.0206295	-1	-1
0.0273381	-1	-1
0.020631	-1	-1
0.0206363	-1	-1
0.474314	-1	-1
0.0990786	-1	-1
0.0852317	-1	-1
0.107503	-1	-1
0.0206761	-1	-1
0.152147	-1	-1
0.041048	-1	-1
0.0206363	-1	-1
0.057217	-1	-1
0.049187	-1	-1
0.0641273	-1	-1
0.0206386	-1	-1
0.0779035	-1	-1
0.160649	-1	-1
0.0206217	-1	-1
0.0206726	-1	-1
0.0873523	-1	-1
0.0206183	-1	-1
0.0892457	-1	-1
0.020637	-1	-1
0.0206523	-1	-1
0.0206363	-1	-1
0.00579937	-1	-1
0.0753402	-1	-1
0.0671407	-1	-1
0.114558	-1	-1
0.0206665	-1	-1
0.00389202	-1	-1
0.0460895	-1	-1
1.80053e-05	-1	-1
0.0455323	-1	-1
0.0895577	-1	-1
0.0206411	-1	-1
0.0182909	-1	-1
0.0206395	-1	-1
0.331037	-1	-1
0.0344465	-1	-1
0.0515829	-1	-1
0.0206655	-1	-1
0.0206723	-1	-1
0.0206471	-1	-1
0.02128	-1	-1
0.0720632	-1	-1
0.00742079	-1	-1
0.0206832	-1	-1
0.0801341	-1	-1
0.0206495	-1	-1
0.0206377	-1	-1
0.0206494	-1	-1
0.020648	-1	-1
0.0206203	-1	-1
0.130359	-1	-1
0.0294218	-1	-1
0.0206417	-1	-1
0.131951	-1	-1
0.128101	-1	-1
0.0180356	-1	-1
0.0634382	-1	-1
0.0206785	-1	-1
0.0599736	-1	-1
0.0206238	-1	-1
0.150412	-1	-1
0.00542862	-1	-1
0.0454321	-1	-1
0.0206413	-1	-1
0.0347601	-1	-1
0.122151	-1	-1
0.0206409	-1	-1
0.192637	-1	-1
0.433902	-1	-1
0.0206524	-1	-1
0.0284431	-1	-1
0.0532655	-1	-1
0.0206505	-1	-1
0.0218802	-1	-1
0.22366	-1	-1
0.188768	-1	-1
0.155367	-1	-1
0.0379052	-1	-1
0.0108262	-1	-1
0.279192	-1	-1
0.232714	-1	-1
0.0206685	-1	-1
0.0391474	-1	-1
0.298551	-1	-1
0.0134431	-1	-1
0.670023	1	-1
0.231774	-1	-1
0.0116426	-1	-1
0.0885845	-1	-1
0.0206525	-1	-1
0.779031	1	-1
0.0499574	-1	-1
0.10907	-1	-1
0.202745	-1	-1
0.0206577	-1	-1
0.527834	1	-1
0.238039	-1	-1
0.0206259	-1	-1
0.0247519	-1	-1
0.0237963	-1	-1
0.0206459	-1	-1
0.0578021	-1	-1
0.0343025	-1	-1
0.472642	-1	-1
0.0206445	-1	-1
0.350403	-1	-1
0.0206576	-1	-1
0.0206327	-1	-1
0.0564593	-1	-1
0.0206688	-1	-1
0.0206571	-1	-1
0.155183	-1	-1
0.244668	-1	-1
0.633231	1	-1
0.0142625	-1	-1
3.33594e-06	-1	-1
0.190468	-1	-1
0.0166759	-1	-1
0.655485	1	-1
0.0289101	-1	-1
0.0881585	-1	-1
0.0213493	-1	-1
0.0550903	-1	-1
0.117274	-1	-1
0.104378	-1	-1
0.0913093	-1	-1
0.0320139	-1	-1
0.112278	-1	-1
0.463885	-1	-1
0.761212	1	-1
0.0352527	-1	-1
0.38489	-1	-1
0.0697777	-1	-1
0.243356	-1	-1
0.025977	-1	-1
0.0206425	-1	-1
0.0840978	-1	-1
0.303681	-1	-1
0.135533	-1	-1
0.0368291	-1	-1
0.794166	1	-1
0.0342921	-1	-1
0.0206577	-1	-1
0.0834255	-1	-1
0.0039179	-1	-1
0.0206533	-1	-1
0.048979	-1	-1
0.0206537	-1	-1
0.00851156	-1	-1
0.115479	-1	-1
0.335937	-1	-1
0.417287	-1	-1
0.0398566	-1	-1
0.0364113	-1	-1
0.0206474	-1	-1
0.0206371	-1	-1
0.727341	1	-1
0.0206486	-1	-1
0.0206554	-1	-1
0.0206178	-1	-1
0.0173212	-1	-1
0.0206633	-1	-1
0.14769	-1	-1
0.123641	-1	-1
0.127914	-1	-1
0.0355885	-1	-1
0.0100812	-1	-1
0.0206161	-1	-1
0.00866101	-1	-1
0.0206618	-1	-1
0.0201611	-1	-1
0.5	1	-1
0.0514075	-1	-1
0.0651206	-1	-1
0.0206279	-1	-1
0.244955	-1	-1
0.316406	-1	-1
0.0206358	-1	-1
